Security Code,Issuer Name,Security Id,SYMBOL WITH BO,Security Name,Status,Group,Face Value,ISIN No,Industry,Instrument
540767,,NAM-INDIA,NAM-INDIA.BO,Nippon Life India Asset Management Ltd,Active,A,10,INE298J01013,Asset Management Cos.,Equity
540768,,MAHLOG,MAHLOG.BO,Mahindra Logistics Ltd,Active,A,10,INE766P01016,Transportation - Logistics,Equity
540769,,NIACL,NIACL.BO,The New India Assurance Company Ltd,Active,A,5,INE470Y01017,General Insurance,Equity
540774,,IFGLEXPOR,IFGLEXPOR.BO,IFGL Refractories Ltd,Active,B,10,INE133Y01011,Other Industrial Goods,Equity
540775,,KHADIM,KHADIM.BO,Khadim India Ltd,Active,B,10,INE834I01025,Footwear,Equity
540776,,5PAISA,5PAISA.BO,5paisa Capital Ltd,Active,B,10,INE618L01018,Other Financial Services,Equity
540777,,HDFCLIFE,HDFCLIFE.BO,HDFC Life Insurance Company Ltd,Active,A,10,INE795G01014,Life Insurance,Equity
540778,,NIVBDDP,NIVBDDP.BO,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD SR B DR DVP 06JN21,Active,B,10,INF204KB12Y3,,Equity
540779,,NIVBDGP,NIVBDGP.BO,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD SR B DR GWTH 06JN21,Active,B,10,INF204KB11Y5,,Equity
540780,,NIVBDP,NIVBDP.BO,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD SR B RG DVP 06JN21,Active,B,10,INF204KB10Y7,,Equity
540781,,NIVBGP,NIVBGP.BO,NIPPON INDIA MUTUAL FUND  CAPITAL BUILDER FD SR B RG GWTH 06JN21,Active,B,10,INF204KB19X0,,Equity
540782,,SBRANDS,SBRANDS.BO,Sanghvi Brands Ltd,Active,M,10,INE204Y01010,Hotels,Equity
540786,,SHARIKA,SHARIKA.BO,Sharika Enterprises Ltd,Active,M,10,INE669Y01014,Other Elect.Equip./ Prod.,Equity
540787,,ICICIB22,ICICIB22.BO,BHARAT 22 ETF - ICICI Prudential AMC,Active,B,10,INF109KB15Y7,,Equity
540789,,DNAMEDIA,DNAMEDIA.BO,Diligent Media Corporation Ltd,Active,B,1,INE016M01021,Advertising & Media,Equity
540795,,DYNAMIC,DYNAMIC.BO,Dynamic Cables Ltd,Active,B,10,INE600Y01019,Other Elect.Equip./ Prod.,Equity
540796,,RATNABHUMI,RATNABHUMI.BO,Ratnabhumi Developers Ltd,Active,M,10,INE821Y01011,Realty,Equity
540797,,SHALBY,SHALBY.BO,Shalby Ltd,Active,B,10,INE597J01018,Healthcare Facilities,Equity
540798,,FSC,FSC.BO,Future Supply Chain Solutions Ltd,Active,A,10,INE935Q01015,Transportation - Logistics,Equity
540809,,MRCEXIM,MRCEXIM.BO,MRC Exim Ltd,Active,M,10,INE333Y01017,Comm.Trading  & Distribution,Equity
540811,,DML,DML.BO,Diggi Multitrade Ltd,Active,M,10,INE158R01012,Comm.Trading  & Distribution,Equity
540821,,SADHNA,SADHNA.BO,Sadhna Broadcast Ltd,Active,X,10,INE994R01010,Broadcasting & Cable TV,Equity
540823,,VITESSE,VITESSE.BO,Vitesse Agro Ltd,Active,XT,10,INE550U01014,Comm.Trading  & Distribution,Equity
540824,,ASTRON,ASTRON.BO,Astron Paper & Board Mill Ltd,Active,B,10,INE646X01014,Paper & Paper Products,Equity
540829,,CHANDRIMA,CHANDRIMA.BO,Chandrima Mercantiles Ltd,Active,XT,10,INE371F01016,Comm.Trading  & Distribution,Equity
540843,,RITHWIKFMS,RITHWIKFMS.BO,Rithwik Facility Management Services Ltd,Active,M,10,INE819Y01015,Sp.Consumer Services,Equity
540850,,JFL,JFL.BO,Jhandewalas Foods Ltd,Active,M,10,INE841Y01019,Packaged Foods,Equity
540861,,IPRU3018,IPRU3018.BO,ICICI PRUDENTIAL VALUE FUND - SERIES 19 - CUMULATIVE OPTION,Active,B,10,INF109KB16Z2,,Equity
540862,,IPRU3019,IPRU3019.BO,ICICI PRUDENTIAL VALUE FUND - SERIES 19  - DIVIDEND PAYOUT OPTION,Active,B,10,INF109KB17Z0,,Equity
540863,,IPRU9220,IPRU9220.BO,ICICI PRUDENTIAL VALUE FUND - SERIES 19  - DIRECT PLAN CUMULATIVE OPTION,Active,B,10,INF109KB18Z8,,Equity
540864,,IPRU9221,IPRU9221.BO,ICICI PRUDENTIAL VALUE FUND - SERIES 19  -DIRECT PLAN DIVIDEND PAYOUT OPTION,Active,B,10,INF109KB19Z6,,Equity
540879,,APOLLO,APOLLO.BO,Apollo Micro Systems Ltd,Active,B,10,INE713T01010,Defence,Equity
540900,,NEWGEN,NEWGEN.BO,Newgen Software Technologies Ltd,Active,A,10,INE619B01017,IT Consulting & Software,Equity
540901,,PRAXIS,PRAXIS.BO,Praxis Home Retail Ltd,Active,B,5,INE546Y01022,Specialty Retail,Equity
540902,,AMBER,AMBER.BO,Amber Enterprises India Ltd,Active,A,10,INE371P01015,Consumer Electronics,Equity
540904,,TIRUFOAM,TIRUFOAM.BO,Tirupati Foam Ltd,Active,X,10,INE115G01015,Furniture-Furnishing-Paints,Equity
540914,,SRUSTEELS,SRUSTEELS.BO,SRU Steels Ltd,Active,XT,10,INE425C01017,Comm.Trading  & Distribution,Equity
540923,,AML,AML.BO,Ashoka Metcast Ltd,Active,M,10,INE760Y01011,Construction & Engineering,Equity
540935,,GALAXYSURF,GALAXYSURF.BO,Galaxy Surfactants Ltd,Active,A,10,INE600K01018,Specialty Chemicals,Equity
540936,,GGL,GGL.BO,Gautam Gems Ltd,Active,B,10,INE063Z01017,Comm.Trading  & Distribution,Equity
540937,,MEDICO,MEDICO.BO,Medico Remedies Ltd,Active,M,10,INE630Y01016,Pharmaceuticals,Equity
540938,,GUJHYSPIN,GUJHYSPIN.BO,Gujarat Hy-Spin Ltd,Active,M,10,INE578V01013,Textiles,Equity
540947,,IPRU3034,IPRU3034.BO,ICICI Prudential Value Fund - Series 20 - Cumulative Option,Active,B,10,INF109KC1333,,Equity
540949,,IPRU3035,IPRU3035.BO,ICICI Prudential Value Fund - Series 20 - Dividend Option,Active,B,10,INF109KC1341,,Equity
540950,,IPRU9236,IPRU9236.BO,ICICI Prudential Value Fund - Series 20 - Direct Plan Cumulative Option,Active,B,10,INF109KC1358,,Equity
540951,,IPRU9237,IPRU9237.BO,ICICI Prudential Value Fund - Series 20 - Direct Plan Dividend Option,Active,B,10,INF109KC1366,,Equity
540952,,LAL,LAL.BO,Lorenzini Apparels Ltd,Active,M,10,INE740X01015,Other Apparels & Accessories,Equity
540953,,KENVI,KENVI.BO,Kenvi Jewels Ltd,Active,M,10,INE923Y01015,Other Apparels & Accessories,Equity
540954,,IWP,IWP.BO,The Indian Wood Products Company Ltd,Active,X,2,INE586E01020,Forest Products,Equity
540955,,TDSL,TDSL.BO,Tasty Dairy Specialities Ltd,Active,B,10,INE773Y01014,Packaged Foods,Equity
540956,,BHATIA,BHATIA.BO,Bhatia Communications & Retail (India) Ltd,Active,T,10,INE341Z01017,Specialty Retail,Equity
540961,,SHIVAMILLS,SHIVAMILLS.BO,Shiva Mills Ltd,Active,B,10,INE644Y01017,Textiles,Equity
540975,,ASTERDM,ASTERDM.BO,Aster DM Healthcare Ltd,Active,A,10,INE914M01019,Healthcare Services,Equity
540980,,YSL,YSL.BO,The Yamuna Syndicate Ltd,Active,XT,100,INE868X01014,Comm.Trading  & Distribution,Equity
541005,,KANCOTEA,KANCOTEA.BO,Kanco Tea & Industries Ltd,Active,X,10,INE398L01017,Tea & Coffee,Equity
541006,,ANGEL,ANGEL.BO,Angel Fibers Ltd,Active,M,10,INE339Z01011,Textiles,Equity
541019,,HGINFRA,HGINFRA.BO,H.G. Infra Engineering Ltd,Active,A,10,INE926X01010,Construction & Engineering,Equity
541053,,EIS,EIS.BO,East India Securities Ltd,Active,M,10,INE482Z01019,Other Financial Services,Equity
541068,,AXISCBD1D,AXISCBD1D.BO,Axis Capital Builder Fund - Series 1 (1540 Days) - Direct Plan  - Dividend Payout,Active,B,10,INF846K01B77,,Equity
541069,,AXISCBDGG,AXISCBDGG.BO,Axis Capital Builder Fund - Series 1 (1540 Days) - Direct Plan  - Growth,Active,B,10,INF846K01B69,,Equity
541070,,AXISCBDPD,AXISCBDPD.BO,Axis Capital Builder Fund - Series 1 (1540 Days) - Regular Plan  - Dividend Payout,Active,B,10,INF846K01B93,,Equity
541071,,AXISCBGPG,AXISCBGPG.BO,Axis Capital Builder Fund - Series 1 (1540 Days) - Regular Plan  - Growth,Active,B,10,INF846K01B85,,Equity
541083,,INFLAME,INFLAME.BO,Inflame Appliances Ltd,Active,M,10,INE464Z01017,Houseware,Equity
541084,,DACE2RG,DACE2RG.BO,DSP A.C.E. Fund - Series 2 - Reg - Growth Mat Dt.28-Jun-2021,Active,B,10,INF740KA1EK8,,Equity
541085,,DACE2RDP,DACE2RDP.BO,DSP A.C.E. Fund - Series 2 - Reg - IDCW - Reg Pay Mat Dt.28-Jun-2021,Active,B,10,INF740KA1EL6,,Equity
541086,,DACE2DG,DACE2DG.BO,DSP A.C.E. Fund - Series 2 - Dir - Growth Mat Dt.28-Jun-2021,Active,B,10,INF740KA1EM4,,Equity
541087,,DACE2DDP,DACE2DDP.BO,DSP A.C.E. Fund - Series 2 - Dir - IDCW - Reg Pay Mat Dt.28-Jun-2021,Active,B,10,INF740KA1EN2,,Equity
541092,,ABSLRIF6RG,ABSLRIF6RG.BO,ADITYA BIRLA SUN LIFE RESURGENT INDIA FUND - SERIES 6- REGULAR PLAN- GROWTH,Active,B,10,INF209KB1LL4,,Equity
541093,,ABSLRIF6RD,ABSLRIF6RD.BO,ADITYA BIRLA SUN LIFE RESURGENT INDIA FUND - SERIES 6- REGULAR PLAN- DIVIDEND PAYOUT,Active,B,10,INF209KB1LM2,,Equity
541094,,ABSLRIF6DG,ABSLRIF6DG.BO,ADITYA BIRLA SUN LIFE RESURGENT INDIA FUND - SERIES 6- DIRECT PLAN- GROWTH,Active,B,10,INF209KB1LN0,,Equity
541095,,ABSLRIF6DD,ABSLRIF6DD.BO,ADITYA BIRLA SUN LIFE RESURGENT INDIA FUND - SERIES 6- DIRECT PLAN- DIVIDEND PAYOUT,Active,B,10,INF209KB1LO8,,Equity
541096,,BPLPHARMA,BPLPHARMA.BO,Bharat Parenterals Ltd,Active,XT,10,INE365Y01019,Pharmaceuticals,Equity
541112,,SHREESHAY,SHREESHAY.BO,Shreeshay Engineers Ltd,Active,M,10,INE452Z01012,Construction & Engineering,Equity
541133,,ACFL,ACFL.BO,Apex Capital And Finance Ltd,Active,XT,10,INE758W01019,Finance (including NBFCs),Equity
541143,,BDL,BDL.BO,Bharat Dynamics Ltd,Active,A,10,INE171Z01018,Defence,Equity
541144,,ACTIVE,ACTIVE.BO,Active Clothing Co Ltd,Active,M,10,INE380Z01015,Other Apparels & Accessories,Equity
541151,,RIDINGS,RIDINGS.BO,Ridings Consulting Engineers India Ltd,Active,M,10,INE314Z01014,Consulting Services,Equity
541152,,ADVITIYA,ADVITIYA.BO,Advitiya Trade India Ltd,Active,M,10,INE705X01018,Comm.Trading  & Distribution,Equity
541153,,BANDHANBNK,BANDHANBNK.BO,Bandhan Bank Ltd,Active,A,10,INE545U01014,Banks,Equity
541154,,HAL,HAL.BO,Hindustan Aeronautics Ltd,Active,A,10,INE066F01012,Aerospace,Equity
541161,,KARDA,KARDA.BO,Karda Constructions Ltd,Active,B,2,INE278R01026,Realty,Equity
541163,,SANDHAR,SANDHAR.BO,Sandhar Technologies Ltd,Active,B,10,INE278H01035,Auto Parts & Equipment,Equity
541167,,YASHO,YASHO.BO,Yasho Industries Ltd,Active,T,10,INE616Z01012,Specialty Chemicals,Equity
541178,,BENARA,BENARA.BO,Benara Bearings and Pistons Ltd,Active,M,10,INE495Z01011,Other Industrial Goods,Equity
541179,,ISEC,ISEC.BO,ICICI Securities Ltd,Active,A,5,INE763G01038,Other Financial Services,Equity
541195,,MIDHANI,MIDHANI.BO,Mishra Dhatu Nigam Ltd,Active,A,10,INE099Z01011,Iron & Steel Products,Equity
541196,,LEX,LEX.BO,Lex Nimble Solutions Ltd,Active,M,10,INE860Y01019,Consulting Services,Equity
541206,,OBCL,OBCL.BO,Orissa Bengal Carrier Ltd,Active,M,10,INE426Z01016,Transportation - Logistics,Equity
541228,,TRL,TRL.BO,Taylormade Renewables Ltd,Active,M,10,INE459Z01017,Industrial Machinery,Equity
541233,,LEMONTREE,LEMONTREE.BO,Lemon Tree Hotels Ltd,Active,A,10,INE970X01018,Hotels,Equity
541252,,ABSLRIF7RG,ABSLRIF7RG.BO,Aditya Birla Sun Life Resurgent India Fund - Series 7 - Regular Plan - Growth Option,Active,B,10,INF209KB1NP1,,Equity
541253,,ABSLRIF7RD,ABSLRIF7RD.BO,Aditya Birla Sun Life Resurgent India Fund - Series 7 - Regular Plan - Dividend Payout,Active,B,10,INF209KB1NQ9,,Equity
541254,,ABSLRIF7DG,ABSLRIF7DG.BO,Aditya Birla Sun Life Resurgent India Fund - Series 7 - Direct Plan - Growth Option,Active,B,10,INF209KB1NR7,,Equity
541255,,ABSLRIF7DD,ABSLRIF7DD.BO,Aditya Birla Sun Life Resurgent India Fund - Series 7 - Direct Plan - Dividend Payout,Active,B,10,INF209KB1NS5,,Equity
541269,,CHEMFABALKA,CHEMFABALKA.BO,Chemfab Alkalis Ltd,Active,B,10,INE783X01023,Commodity Chemicals,Equity
541276,,HARDWYN,HARDWYN.BO,Hardwyn India Ltd,Active,M,10,INE626Z01011,Comm.Trading  & Distribution,Equity
541299,,DLCL,DLCL.BO,Dr Lalchandani Labs Ltd,Active,M,10,INE871Z01013,Healthcare Services,Equity
541301,,ORIENTELEC,ORIENTELEC.BO,Orient Electric Ltd,Active,A,1,INE142Z01019,Consumer Electronics,Equity
541302,,DHRUV,DHRUV.BO,Dhruv Consultancy Services Ltd,Active,M,10,INE506Z01015,Construction & Engineering,Equity
541303,,AKSHAR,AKSHAR.BO,Akshar Spintex Ltd,Active,M,10,INE256Z01017,Textiles,Equity
541304,,INDOUS,INDOUS.BO,Indo Us Bio-Tech Ltd,Active,M,10,INE250Z01010,Other Agricultural Products,Equity
541309,,IPRU3095,IPRU3095.BO,ICICI Prudential Bharat Consumption Fund - Series 2 - Cumulative Option,Active,B,10,INF109KC1CV2,,Equity
541310,,IPRU3096,IPRU3096.BO,ICICI Prudential Bharat Consumption Fund - Series 2 - Dividend Option,Active,B,10,INF109KC1CW0,,Equity
541311,,IPRU9297,IPRU9297.BO,ICICI Prudential Bharat Consumption Fund - Series 2 - Direct Plan Cumulative Option,Active,B,10,INF109KC1CX8,,Equity
541312,,IPRU9298,IPRU9298.BO,ICICI Prudential Bharat Consumption Fund - Series 2 - Direct Plan Dividend Option,Active,B,10,INF109KC1CY6,,Equity
541313,,ICICI500,ICICI500.BO,ICICI Prudential S&P BSE 500 ETF,Active,B,10,INF109KC1CZ3,,Equity
541336,,INDOSTAR,INDOSTAR.BO,Indostar Capital Finance Ltd,Active,A,10,INE896L01010,Finance (including NBFCs),Equity
541337,,MILEFUR,MILEFUR.BO,Milestone Furniture Ltd,Active,M,10,INE424Z01011,Furniture-Furnishing-Paints,Equity
541338,,UHZAVERI,UHZAVERI.BO,U. H. Zaveri Ltd,Active,M,10,INE556Z01010,Other Apparels & Accessories,Equity
541341,,KTKIND5RG,KTKIND5RG.BO,Kotak India Growth Fund Series 5 - Regular Plan - Growth Option,Active,B,10,INF174K011X6,,Equity
541343,,KTKIND5RD,KTKIND5RD.BO,Kotak India Growth Fund Series 5 - Regular Plan - Dividend Option,Active,B,10,INF174K012X4,,Equity
541345,,KTKIND5DG,KTKIND5DG.BO,Kotak India Growth Fund Series 5 - Direct Plan - Growth Option,Active,B,10,INF174K013X2,,Equity
541346,,KTKIND5DD,KTKIND5DD.BO,Kotak India Growth Fund Series 5 - Direct Plan - Dividend Option,Active,B,10,INF174K014X0,,Equity
541347,,PARVATI,PARVATI.BO,Parvati Sweetners and Power Ltd,Active,X,5,INE295Z01015,Sugar,Equity
541352,,MEGASTAR,MEGASTAR.BO,Megastar Foods Ltd,Active,M,10,INE00EM01016,Other Food Products,Equity
541353,,INNOVATORS,INNOVATORS.BO,Innovators Facade Systems Ltd,Active,M,10,INE870Z01015,Construction & Engineering,Equity
541400,,ZIMLAB,ZIMLAB.BO,Zim Laboratories Ltd,Active,X,10,INE518E01015,Pharmaceuticals,Equity
541401,,ARIHANTINS,ARIHANTINS.BO,Arihant Institute Ltd,Active,MT,10,INE997Z01016,Education,Equity
541402,,AFFORDABLE,AFFORDABLE.BO,Affordable Robotic & Automation Ltd,Active,M,10,INE692Z01013,Industrial Machinery,Equity
541403,,DOLLAR,DOLLAR.BO,Dollar Industries Ltd,Active,A,2,INE325C01035,Other Apparels & Accessories,Equity
541418,,NGIL,NGIL.BO,Nakoda Group of Industries Ltd,Active,M,10,INE236Y01012,Packaged Foods,Equity
541444,,PALMJEWELS,PALMJEWELS.BO,Palm Jewels Ltd,Active,B,10,INE838Z01012,Other Apparels & Accessories,Equity
541445,,WAA,WAA.BO,Waa Solar Ltd,Active,M,10,INE799N01012,Other Elect.Equip./ Prod.,Equity
541450,,ADANIGREEN,ADANIGREEN.BO,Adani Green Energy Ltd,Active,A,10,INE364U01010,Heavy Electrical Equipment,Equity
541503,,UNICK,UNICK.BO,Unick Fix-A-Form And Printers Ltd,Active,XT,10,INE250G01010,Comm.Printing/Stationery,Equity
541540,,SOLARA,SOLARA.BO,Solara Active Pharma Sciences Ltd,Active,A,10,INE624Z01016,Pharmaceuticals,Equity
541546,,GAYAHWS,GAYAHWS.BO,Gayatri Highways Ltd,Active,B,2,INE287Z01012,Construction & Engineering,Equity
541556,,RITES,RITES.BO,RITES Ltd,Active,A,10,INE320J01015,Construction & Engineering,Equity
541557,,FINEORG,FINEORG.BO,Fine Organic Industries Ltd,Active,A,5,INE686Y01026,Specialty Chemicals,Equity
541578,,VARROC,VARROC.BO,Varroc Engineering Ltd,Active,A,1,INE665L01035,Auto Parts & Equipment,Equity
541601,,RAJNISH,RAJNISH.BO,Rajnish Wellness Ltd,Active,M,10,INE685Z01017,Pharmaceuticals,Equity
541627,,HITECHWIND,HITECHWIND.BO,Hi-Tech Winding Systems Ltd,Active,XT,10,INE173V01013,Paper & Paper Products,Equity
541633,,STRAEXPO,STRAEXPO.BO,Sophia Traexpo Ltd,Active,XT,10,INE268X01017,Paper & Paper Products,Equity
541634,,RAWEDGE,RAWEDGE.BO,Raw Edge Industrial Solutions Ltd,Active,M,10,INE960Z01014,Construction Materials,Equity
541672,,IPRU3143,IPRU3143.BO,ICICI Prudential Bharat Consumption Fund  - Series 3 - Cumulative Option,Active,B,10,INF109KC1GQ3,,Equity
541673,,IPRU3144,IPRU3144.BO,ICICI Prudential Bharat Consumption Fund  - Series 3 - Dividend Payout Option,Active,B,10,INF109KC1GR1,,Equity
541674,,IPRU9345,IPRU9345.BO,ICICI Prudential Bharat Consumption Fund  - Series 3 -  Direct Plan - Cumulative Option,Active,B,10,INF109KC1GS9,,Equity
541675,,IPRU9346,IPRU9346.BO,ICICI Prudential Bharat Consumption Fund  - Series 3 - Direct Plan - Dividend Payout Option,Active,B,10,INF109KC1GT7,,Equity
541676,,TVF1D,TVF1D.BO,Tata Vaue Fund Series 1 - Regular Plan - Dividend Payout Option,Active,B,10,INF277K010H7,,Equity
541677,,TVF1DZ,TVF1DZ.BO,Tata Vaue Fund Series 1 - Direct Plan - Dividend Payout Option,Active,B,10,INF277K012H3,,Equity
541678,,TVF1G,TVF1G.BO,Tata Vaue Fund Series 1 - Regular Plan - Growth Option,Active,B,10,INF277K019G0,,Equity
541679,,TVF1GZ,TVF1GZ.BO,Tata Vaue Fund Series 1 - Direct Plan - Growth Option,Active,B,10,INF277K011H5,,Equity
541700,,TCNSBRANDS,TCNSBRANDS.BO,TCNS Clothing Co. Ltd,Active,A,2,INE778U01029,Other Apparels & Accessories,Equity
541701,,SUPERSHAKT,SUPERSHAKT.BO,Supershakti Metaliks Ltd,Active,M,10,INE00SY01011,Iron & Steel Products,Equity
541702,,ASHNI,ASHNI.BO,Ashnisha Industries Ltd,Active,XT,10,INE694W01016,Comm.Trading  & Distribution,Equity
541703,,GFIL,GFIL.BO,Ganesh Films India Ltd,Active,M,10,INE00WY01013,Specialty Retail,Equity
541725,,IDFCEOS6RG,IDFCEOS6RG.BO,IDFC Equity Opportunity - Series 6 - Regular Plan - Growth Option,Active,B,10,INF194KA14U2,,Equity
541726,,IDFCEOS6RD,IDFCEOS6RD.BO,IDFC Equity Opportunity - Series 6 - Regular Plan - Dividend Payout  Option,Active,B,10,INF194KA15U9,,Equity
541727,,IDFCEOS6DG,IDFCEOS6DG.BO,IDFC Equity Opportunity - Series 6 - Direct Plan - Growth Option,Active,B,10,INF194KA17U5,,Equity
541728,,IDFCEOS6DD,IDFCEOS6DD.BO,IDFC Equity Opportunity - Series 6 - Direct Plan - Dividend Payout Option,Active,B,10,INF194KA18U3,,Equity
541729,,HDFCAMC,HDFCAMC.BO,HDFC Asset Management Company Ltd,Active,A,5,INE127D01025,Asset Management Cos.,Equity
541735,,VIVANTA,VIVANTA.BO,Vivanta Industries Ltd,Active,X,10,INE299W01014,Construction & Engineering,Equity
541741,,TINNATFL,TINNATFL.BO,Tinna Trade Ltd,Active,X,10,INE401Z01019,Comm.Trading  & Distribution,Equity
541742,,TVF2D,TVF2D.BO,TATA Value Fund Series  2 - Regular Plan  - Dividend Payout Option,Active,B,10,INF277K014J5,,Equity
541743,,TVF2DZ,TVF2DZ.BO,TATA Value Fund Series  2 - Direct Plan  - Dividend Payout Option,Active,B,10,INF277K016J0,,Equity
541744,,TVF2G,TVF2G.BO,TATA Value Fund Series  2 - Regular  Plan  - Growth Option,Active,B,10,INF277K013J7,,Equity
541745,,TVF2GZ,TVF2GZ.BO,TATA Value Fund Series  2 - Direct Plan  - Growth Option,Active,B,10,INF277K015J2,,Equity
541770,,CREDITACC,CREDITACC.BO,CreditAccess Grameen Ltd,Active,A,10,INE741K01010,Finance (including NBFCs),Equity
541771,,AMINTAN,AMINTAN.BO,Amin Tannery Ltd,Active,X,1,INE572Z01017,Other Apparels & Accessories,Equity
541778,,DEEP,DEEP.BO,Deep Polymers Ltd,Active,B,10,INE00IY01012,Specialty Chemicals,Equity
541799,,SMEL,SMEL.BO,Sungold Media and Entertainment Ltd,Active,M,10,INE266S01011,Advertising & Media,Equity
541804,,IPRU3168,IPRU3168.BO,ICICI PRU Bharat Consumption Fund - Sr 4 - Cumulative,Active,B,10,INF109KC1IU1,,Equity
541805,,IPRU3169,IPRU3169.BO,ICICI PRU Bharat Consumption Fund - Sr 4 - Dividend Payout Option,Active,B,10,INF109KC1IV9,,Equity
541806,,IPRU9370,IPRU9370.BO,ICICI PRU Bharat Consumption Fund - Sr 4 - Direct Plan Cumulative,Active,B,10,INF109KC1IW7,,Equity
541807,,IPRU9371,IPRU9371.BO,ICICI PRU Bharat Consumption Fund - Sr 4 - Direct Plan Dividend Payout,Active,B,10,INF109KC1IX5,,Equity
541809,,ICICINXT50,ICICINXT50.BO,ICICI Prudential Nifty Next 50 ETF,Active,B,1,INF109KC1NS5,,Equity
541865,,ASRL,ASRL.BO,Add-Shop ERetail Ltd,Active,B,10,INE01B501018,Distributors,Equity
541879,,KTKIND7RG,KTKIND7RG.BO,Kotak India Growth Fund Series 7 - Regular Plan - Growth Option,Active,B,10,INF174KA1509,,Equity
541881,,KTKIND7RD,KTKIND7RD.BO,Kotak India Growth Fund Series 7 - Regular Plan - Dividend Option,Active,B,10,INF174KA1517,,Equity
541882,,KTKIND7DG,KTKIND7DG.BO,Kotak India Growth Fund Series 7 - Direct Plan - Growth Option,Active,B,10,INF174KA1525,,Equity
541884,,KTKIND7DD,KTKIND7DD.BO,Kotak India Growth Fund Series 7 - Direct Plan - Dividend Option,Active,B,10,INF174KA1533,,Equity
541890,,SPACEINCUBA,SPACEINCUBA.BO,Space Incubatrics Technologies Ltd,Active,XT,10,INE797Z01010,IT Consulting & Software,Equity
541929,,SGIL,SGIL.BO,Synergy Green Industries Ltd,Active,M,10,INE00QT01015,Other Industrial Products,Equity
541945,,RANJEET,RANJEET.BO,Ranjeet Mechatronics Ltd,Active,M,10,INE01A501019,Construction & Engineering,Equity
541956,,IRCON,IRCON.BO,IRCON International Ltd,Active,A,2,INE962Y01021,Construction & Engineering,Equity
541967,,SKYGOLD,SKYGOLD.BO,Sky Gold Ltd,Active,M,10,INE01IU01018,Other Apparels & Accessories,Equity
541972,,SETFSN50,SETFSN50.BO,SBI - ETF - SENSEX NEXT 50,Active,B,10,INF200KA1VQ2,,Equity
541973,,MACH,MACH.BO,Mac Hotels Ltd,Active,M,10,INE004Z01011,Hotels,Equity
541974,,MANORAMA,MANORAMA.BO,Manorama Industries Ltd,Active,M,10,INE00VM01010,Other Food Products,Equity
541983,,INNOVATIVE,INNOVATIVE.BO,Innovative Ideals and Services (India) Ltd,Active,M,10,INE492Y01011,Sp.Consumer Services,Equity
541984,,NIOSAG,NIOSAG.BO,NIPPON INDIA MUTUAL FUND  INDIA OPPT FD  SR A RG GWTH31JN22,Active,B,10,INF204KB1I24,,Equity
541985,,NIOSAD,NIOSAD.BO,NIPPON INDIA MUTUAL FUND  INDIA OPPT FD  SR A RG DVP31JN22,Active,B,10,INF204KB1I32,,Equity
541986,,NIOSADG,NIOSADG.BO,NIPPON INDIA MUTUAL FUND  INDIA OPPT FD  SR A DR GWTH31JN22,Active,B,10,INF204KB1I40,,Equity
541987,,NIOSADD,NIOSADD.BO,NIPPON INDIA MUTUAL FUND  INDIA OPPT FD  SR A DR DVP31JN22,Active,B,10,INF204KB1I57,,Equity
541988,,AAVAS,AAVAS.BO,AAVAS Financiers Ltd,Active,A,10,INE216P01012,Housing Finance,Equity
541999,,GENERAAGRI,GENERAAGRI.BO,Genera Agri Corp Ltd,Active,X,10,INE993L01015,Other Agricultural Products,Equity
542002,,DCL,DCL.BO,Devoted Construction Ltd,Active,M,10,INE061Z01011,Realty,Equity
542011,,GRSE,GRSE.BO,Garden Reach Shipbuilders & Engineers Ltd,Active,A,10,INE382Z01011,Commercial Vehicles,Equity
542012,,AAL,AAL.BO,A-1 Acid Ltd,Active,M,10,INE911Z01017,Comm.Trading  & Distribution,Equity
542013,,DOLFIN,DOLFIN.BO,Dolfin Rubbers Ltd,Active,M,10,INE666Y01010,Auto Tyres & Rubber Products,Equity
